point_id,Longitude,Latitude,phenophase_date,image_date,days_to_image,region,crop_type,phenophase_name,B_B01,B_B02,B_B03,B_B04,B_B05,B_B06,B_B07,B_B08,B_B09,B_B11,B_B12,B_B8A,NDVI,NDBI,NDMI,GNDVI,EVI,MNDWI
4,125.5355743,49.33544067,2018/9/11,2018-09-09,2,region09,soybean,MidSenescence,0.0162000004202127,0.0171000007539987,0.0208999998867511,0.0161000005900859,0.0676999986171722,0.1480000019073486,0.1711000055074691,0.132200002670288,0.2655999958515167,0.1316000074148178,0.0775000005960464,0.2101999968290329,0.7828725524460198,-0.0022744322688869,0.0022744322688869,0.7269758388284203,0.2637317750705734,-0.7259016539530861
4,125.5355743,49.33544067,2018/8/21,2018-08-15,6,region09,soybean,Senescence,0.0236000008881092,0.017799999564886,0.0351000018417835,0.0194000005722045,0.0690999999642372,0.3413000106811523,0.427700012922287,0.3641999959945678,0.5242000222206116,0.1983000040054321,0.0842000022530555,0.442900002002716,0.8988529679570648,-0.2949333190917969,0.2949333190917969,0.8241923264113371,0.639893093930562,-0.6992287835265943
4,125.5355743,49.33544067,2018/10/2,2018-10-04,2,region09,soybean,Dormancy,0.0333000011742115,0.0282000005245208,0.0366000011563301,0.0560000017285347,0.0976999998092651,0.1228000000119209,0.1240999996662139,0.1032000035047531,0.1969999969005584,0.215499997138977,0.1402000039815902,0.1703999936580658,0.2964824134713606,0.3523689783727436,-0.3523689783727436,0.4763948507003359,0.0961146888368237,-0.7096390209931118
5,125.5260463,49.32706498,2018/6/9,2018-05-29,11,region09,soybean,Greenup,0.0662999972701072,0.0766000002622604,0.0857999995350837,0.1040000021457672,0.1172999963164329,0.1253000050783157,0.1345999985933303,0.1482000052928924,0.1582999974489212,0.2619000077247619,0.2421000003814697,0.1500999927520752,0.17525773926821,0.2772494484826432,-0.2772494484826432,0.266666685770719,0.0922601706380131,-0.5064711087511535
5,125.5260463,49.32706498,2018/7/2,2018-06-28,4,region09,soybean,MidGreenup,33.0,26.0,24.0,22.0,27.0,41.0,48.0,45.0,12.0,60.0,43.0,52.0,0.3432835820895522,0.1428571428571428,-0.1428571428571428,0.3043478260869565,-3.3823529411764706,-0.4285714285714285
5,125.5260463,49.32706498,2018/8/7,2018-07-31,7,region09,soybean,Peak,0.0274000000208616,0.035300001502037,0.0579999983310699,0.0248000007122755,0.0935999974608421,0.4541999995708465,0.5799999833106995,0.5820000171661377,0.5924000144004822,0.2736000120639801,0.1300999969244003,0.597599983215332,0.9182597231984764,-0.3604488015032686,0.3604488015032686,0.8187500096042638,0.950172252970305,-0.6501809619247483
5,125.5260463,49.32706498,2018/7/24,2018-07-26,2,region09,soybean,Maturity,0.0256999991834163,0.0282000005245208,0.0606000013649463,0.0248000007122755,0.1023999974131584,0.4708000123500824,0.5781999826431274,0.5795999765396118,0.5842999815940857,0.2797999978065491,0.1333999931812286,0.5927000045776367,0.9179351368441896,-0.3488480191789082,0.3488480191789082,0.8106841504015775,0.9143647970921231,-0.6439482872359483
5,125.5260463,49.32706498,2018/9/12,2018-09-09,3,region09,soybean,MidSenescence,0.017799999564886,0.0272000003606081,0.0469999983906745,0.0364000014960765,0.0971999987959861,0.1729000061750412,0.2037999927997589,0.2492000013589859,0.2615000009536743,0.1720999926328659,0.1027000024914741,0.2599999904632568,0.7450980312871425,-0.1830050078937602,0.1830050078937602,0.6826468708278353,0.4210193070944314,-0.5709721559447729
5,125.5260463,49.32706498,2018/8/22,2018-08-15,7,region09,soybean,Senescence,0.0265999995172023,0.0276999995112419,0.0504000000655651,0.0238000005483627,0.0856999978423118,0.4537000060081482,0.588100016117096,0.5864999890327454,0.5999000072479248,0.2526000142097473,0.1083000004291534,0.6108999848365784,0.922005567902112,-0.397926318117894,0.397926318117894,0.8417333932226352,0.9245506062368584,-0.6673267479138099
5,125.5260463,49.32706498,2018/10/1,2018-10-04,3,region09,soybean,Dormancy,0.0232999995350837,0.0307999998331069,0.0469999983906745,0.0675999969244003,0.0732999965548515,0.0764999985694885,0.0834999978542327,0.0989999994635582,0.1026000007987022,0.1717000007629394,0.1459999978542328,0.1011999994516372,0.1884754094834265,0.2685629894294509,-0.2685629894294509,0.3561643961447225,0.0616363123753303,-0.5701874844758278
6,125.5328853,49.32711257,2018/6/11,2018-06-21,10,region09,soybean,Greenup,0.0284000001847744,0.0342999994754791,0.0441000014543533,0.0388999991118907,0.0623000003397464,0.0984999984502792,0.1088000014424324,0.1216000020503997,0.1330000013113021,0.1395999938249588,0.0908999964594841,0.123999997973442,0.5152648120848695,0.0689126801638557,-0.0689126801638557,0.4677127275608256,0.1883397925053858,-0.5198693240323695
6,125.5328853,49.32711257,2018/7/2,2018-06-28,4,region09,soybean,MidGreenup,31.0,23.0,20.0,14.0,21.0,36.0,42.0,39.0,11.0,47.0,29.0,45.0,0.4716981132075472,0.0930232558139534,-0.0930232558139534,0.3220338983050847,-1.288659793814433,-0.4029850746268656
6,125.5328853,49.32711257,2018/8/7,2018-07-31,7,region09,soybean,Peak,0.0280000008642673,0.032600000500679,0.0571999996900558,0.0245999991893768,0.0877000018954277,0.4090000092983246,0.5187000036239624,0.5184000134468079,0.5615000128746033,0.2488999962806701,0.1174999997019767,0.5260000228881836,0.9093922702876286,-0.3512316092135278,0.3512316092135278,0.801250874271766,0.8684488437922808,-0.626265923273477
6,125.5328853,49.32711257,2018/7/24,2018-07-26,2,region09,soybean,Maturity,0.0252999998629093,0.0237000007182359,0.0551999993622303,0.0227000005543231,0.0930000022053718,0.3880000114440918,0.4672000110149383,0.4794999957084656,0.5386999845504761,0.2406000047922134,0.1120999976992607,0.4819999933242798,0.9095977669324996,-0.3317594650050647,0.3317594650050647,0.7935290822101766,0.7941861628918365,-0.6267748574242131
6,125.5328853,49.32711257,2018/9/12,2018-09-09,3,region09,soybean,MidSenescence,0.0196000002324581,0.0372000001370906,0.0636999979615211,0.0723000019788742,0.1265999972820282,0.1768999993801117,0.2045000046491623,0.2460000067949295,0.2626999914646148,0.1524000018835067,0.0945999994874,0.2486999928951263,0.5457115929251929,-0.2349397662462674,0.2349397662462674,0.5886341815744234,0.3100014324469693,-0.4104581396834575
6,125.5328853,49.32711257,2018/8/22,2018-08-15,7,region09,soybean,Senescence,0.0262000001966953,0.0245999991893768,0.0487999990582466,0.0218000002205371,0.0819000005722045,0.4228000044822693,0.5303000211715698,0.5296000242233276,0.5863000154495239,0.2338999956846237,0.1010999977588653,0.5479000210762024,0.9209285482258568,-0.3872953776404013,0.3872953776404013,0.8312586545851849,0.8601531491317701,-0.6547576939105879
6,125.5328853,49.32711257,2018/10/2,2018-10-04,2,region09,soybean,Dormancy,0.0493000000715255,0.0597000010311603,0.0781000033020973,0.1180000007152557,0.1398999989032745,0.1486999988555908,0.1609999984502792,0.1749999970197677,0.2264000028371811,0.2506999969482422,0.1784999966621399,0.186499997973442,0.1945392380380164,0.1778247615717914,-0.1778247615717914,0.3828526021115905,0.0992858327113279,-0.5249391530253402
7,125.5479685,49.28537427,2018/6/5,2018-05-29,7,region09,soybean,Greenup,0.060199998319149,0.0747999995946884,0.0872000008821487,0.1052000001072883,0.1190999969840049,0.1343999952077865,0.1463000029325485,0.1627999991178512,0.1659999936819076,0.2910999953746795,0.2748000025749206,0.167600005865097,0.2149253700638061,0.2826613743414345,-0.2826613743414345,0.30239999294281,0.1167883188963782,-0.5389902101772766
7,125.5479685,49.28537427,2018/6/28,2018-06-28,0,region09,soybean,MidGreenup,31.0,25.0,25.0,19.0,28.0,58.0,69.0,67.0,16.0,62.0,38.0,75.0,0.5581395348837209,-0.0387596899224806,0.0387596899224806,0.4565217391304347,-21.818181818181817,-0.425287356321839
7,125.5479685,49.28537427,2018/8/6,2018-07-31,6,region09,soybean,Peak,0.0265999995172023,0.0313999988138675,0.0531999990344047,0.0236000008881092,0.0864000022411346,0.4397999942302704,0.5752999782562256,0.5691999793052673,0.5771999955177307,0.2624000012874603,0.1218999996781349,0.583899974822998,0.9203778620896356,-0.368927351103512,0.368927351103512,0.8290488403411509,0.9245576845555896,-0.6628643917607816
7,125.5479685,49.28537427,2018/7/22,2018-07-26,4,region09,soybean,Maturity,0.0248000007122755,0.025399999693036,0.0522000007331371,0.0227000005543231,0.0923999994993209,0.4442000091075897,0.5572999715805054,0.5604000091552734,0.5726000070571899,0.2599000036716461,0.1186999976634979,0.5662000179290771,0.9221402840805007,-0.3663293926426303,0.3663293926426303,0.8295788446276854,0.8925370216503594,-0.6654918295647604
7,125.5479685,49.28537427,2018/9/13,2018-09-09,4,region09,soybean,MidSenescence,0.0221999995410442,0.0361000001430511,0.0606000013649463,0.0557000003755092,0.1168999969959259,0.1781000047922134,0.2043000012636184,0.2399999946355819,0.245399996638298,0.1976999938488006,0.1292999982833862,0.2470999956130981,0.6232668155884139,-0.0966415396382643,0.0966415396382643,0.5968063727795935,0.3534849722883501,-0.5307781456612186
7,125.5479685,49.28537427,2018/8/22,2018-08-15,7,region09,soybean,Senescence,0.024100000038743,0.0237000007182359,0.0441999994218349,0.0218000002205371,0.0763999968767166,0.4246000051498413,0.5422999858856201,0.5568000078201294,0.5713000297546387,0.2346999943256378,0.0992999970912933,0.5662999749183655,0.924645696793682,-0.4069488472789312,0.4069488472789312,0.8529118173403286,0.8858495980867062,-0.6830405133543646
7,125.5479685,49.28537427,2018/10/3,2018-10-04,1,region09,soybean,Dormancy,0.0258000008761882,0.0340000018477439,0.0450999997556209,0.0650999993085861,0.0742999985814094,0.0806000009179115,0.0868000015616417,0.097300000488758,0.1057000011205673,0.1894000023603439,0.1634999960660934,0.1074000000953674,0.1982758695834588,0.3212417194151915,-0.3212417194151915,0.3665730382272076,0.0652932144490418,-0.6153518179217916
8,125.5551183,49.28537427,2018/6/8,2018-05-29,10,region09,soybean,Greenup,0.0731000006198883,0.0894000008702278,0.1040000021457672,0.1272000074386596,0.1429000049829483,0.1588000059127807,0.1730999946594238,0.1858000010251999,0.1962999999523162,0.3039999902248382,0.2825999855995178,0.1935999989509582,0.1872204217314149,0.2413229712356169,-0.2413229712356169,0.2822636231345204,0.1145873910696085,-0.4901960583798288
8,125.5551183,49.28537427,2018/7/1,2018-06-28,3,region09,soybean,MidGreenup,33.0,27.0,26.0,23.0,30.0,50.0,57.0,57.0,14.0,64.0,45.0,63.0,0.425,0.0578512396694214,-0.0578512396694214,0.3734939759036144,-13.076923076923077,-0.4222222222222222
8,125.5551183,49.28537427,2018/8/8,2018-08-15,7,region09,soybean,Peak,0.0245999991893768,0.024100000038743,0.0472000017762184,0.0233999993652105,0.0819000005722045,0.438400000333786,0.5651999711990356,0.5619999766349792,0.5845999717712402,0.2434999942779541,0.1045000031590461,0.5837000012397766,0.9200546623691596,-0.3954065721393451,0.3954065721393451,0.8450426676004924,0.8848946653155858,-0.6752665812391507
8,125.5551183,49.28537427,2018/7/24,2018-07-26,2,region09,soybean,Maturity,0.025000000372529,0.0240000002086162,0.0575999990105629,0.0232999995350837,0.0993999987840652,0.4404000043869018,0.5329999923706055,0.541700005531311,0.5490999817848206,0.2547999918460846,0.1186999976634979,0.5450000166893005,0.9175221262791112,-0.360200897212669,0.360200897212669,0.8077757431201945,0.8631368724438832,-0.6312419929807611
8,125.5551183,49.28537427,2018/9/14,2018-09-09,5,region09,soybean,MidSenescence,0.023199999704957,0.0333999991416931,0.0630000010132789,0.0416000001132488,0.1204999983310699,0.2358999997377395,0.2788000106811523,0.3240000009536743,0.3310999870300293,0.2333000004291534,0.1403000056743621,0.3291999995708465,0.7724288840708513,-0.1627489687770807,0.1627489687770807,0.6744186010693681,0.533595342600483,-0.5747553107891623
8,125.5551183,49.28537427,2018/8/23,2018-08-30,7,region09,soybean,Senescence,0.0252999998629093,0.0324000008404254,0.0612000003457069,0.0263999998569488,0.1037999987602233,0.4408999979496002,0.5455999970436096,0.5511999726295471,0.5710999965667725,0.2399999946355819,0.1080000028014183,0.565500020980835,0.9085872537586864,-0.3933265809775784,0.3933265809775784,0.8001306236237214,0.8945860922018947,-0.5936254889412678
8,125.5551183,49.28537427,2018/10/4,2018-10-04,0,region09,soybean,Dormancy,0.031599998474121,0.0443000011146068,0.061099998652935,0.0935000032186508,0.1128999963402748,0.1280999928712844,0.1427000015974044,0.1573999971151352,0.1784999966621399,0.2361000031232834,0.1643999963998794,0.1771000027656555,0.2546831160281973,0.2000000151473049,-0.2000000151473049,0.4407322669443852,0.1152472559329473,-0.5888290828548428
9,125.5596466,49.28480321,2018/6/8,2018-05-29,10,region09,soybean,Greenup,0.0710000023245811,0.0879999995231628,0.1001999974250793,0.1224000006914138,0.1370999962091446,0.1508000046014785,0.1642999947071075,0.1803999990224838,0.1886000037193298,0.3025000095367431,0.2816999852657318,0.1853999942541122,0.1915455693060488,0.2528473977015553,-0.2528473977015553,0.2858161176505637,0.1155562599999907,-0.5023590976268412
9,125.5596466,49.28480321,2018/7/1,2018-06-28,3,region09,soybean,MidGreenup,33.0,27.0,26.0,24.0,30.0,47.0,54.0,52.0,14.0,67.0,48.0,61.0,0.3684210526315789,0.1260504201680672,-0.1260504201680672,0.3333333333333333,-12.727272727272728,-0.4408602150537634
9,125.5596466,49.28480321,2018/8/8,2018-08-15,7,region09,soybean,Peak,0.0251000002026557,0.0240000002086162,0.0494000017642974,0.0214000009000301,0.0813999995589256,0.4386000037193298,0.5544000267982483,0.5534999966621399,0.5805000066757202,0.244499996304512,0.1035000011324882,0.5777000188827515,0.9255522665132176,-0.3872180489737684,0.3872180489737684,0.836125387648927,0.8857114248381762,-0.6638312208989421
9,125.5596466,49.28480321,2018/7/24,2018-07-26,2,region09,soybean,Maturity,0.0242999996989965,0.0255999993532896,0.0581000000238418,0.023199999704957,0.0974999964237213,0.4226000010967254,0.5074999928474426,0.5127999782562256,0.5271000266075134,0.2460000067949295,0.1134999990463256,0.5152000188827515,0.913432833362403,-0.3516077711088905,0.3516077711088905,0.7964617192704126,0.8383561383732895,-0.6178888607623965
9,125.5596466,49.28480321,2018/9/14,2018-09-09,5,region09,soybean,MidSenescence,0.0219000000506639,0.0342000015079975,0.060199998319149,0.0401000007987022,0.1155999973416328,0.2387000024318695,0.2867999970912933,0.3352000117301941,0.3296000063419342,0.2337000072002411,0.1400000005960464,0.3429000079631805,0.7863042927790218,-0.1784144861179278,0.1784144861179278,0.6954982458820045,0.5591980780822792,-0.5903368684001109
9,125.5596466,49.28480321,2018/8/23,2018-08-30,7,region09,soybean,Senescence,0.0760999992489814,0.0807000026106834,0.1093999966979026,0.0842999964952468,0.158500000834465,0.4496000111103058,0.545799970626831,0.5511999726295471,0.5723000168800354,0.2867999970912933,0.1818999946117401,0.5666000247001648,0.7346970870467728,-0.3155131087013431,0.3155131087013431,0.66878594678325,0.8040296159758623,-0.4477536677796591
9,125.5596466,49.28480321,2018/10/4,2018-10-04,0,region09,soybean,Dormancy,0.0302000008523464,0.0441999994218349,0.0614000000059604,0.0898000001907348,0.1108999997377395,0.1243999972939491,0.1376000046730041,0.1606000065803527,0.1703999936580658,0.2313999980688095,0.1648000031709671,0.1726000010967254,0.2827476217057068,0.1806122210427581,-0.1806122210427581,0.4468468632041392,0.1293954341789651,-0.5806010900978131
10,125.5669397,49.28508874,2018/6/5,2018-05-29,7,region09,soybean,Greenup,0.064699999988079,0.0812000036239624,0.092799998819828,0.1121999993920326,0.1257999986410141,0.1395999938249588,0.1506000012159347,0.1624000072479248,0.1684000045061111,0.250900000333786,0.2354999929666519,0.1675000041723251,0.1828113861690909,0.2141301511308694,-0.2141301511308694,0.2727272992682403,0.102315361203559,-0.4599941865094286
10,125.5669397,49.28508874,2018/6/29,2018-06-28,1,region09,soybean,MidGreenup,32.0,26.0,25.0,22.0,30.0,49.0,56.0,54.0,13.0,63.0,44.0,62.0,0.4210526315789473,0.0769230769230769,-0.0769230769230769,0.3670886075949367,-10.0,-0.4318181818181818
10,125.5669397,49.28508874,2018/8/8,2018-08-15,7,region09,soybean,Peak,0.025399999693036,0.024100000038743,0.0491999983787536,0.0216000005602836,0.0825000032782554,0.4365000128746032,0.5625,0.5659999847412109,0.5859000086784363,0.2451999932527542,0.1044000014662742,0.5785999894142151,0.9264805953008974,-0.3954635110836298,0.3954635110836298,0.8400520164866142,0.8984387704407593,-0.6657608710781765
10,125.5669397,49.28508874,2018/7/24,2018-07-26,2,region09,soybean,Maturity,0.0243999995291233,0.026300000026822,0.0577999986708164,0.02449999935925,0.0984999984502792,0.4255000054836273,0.5123999714851379,0.5228000283241272,0.5371999740600586,0.2452999949455261,0.1133000031113624,0.5289999842643738,0.9104695847981072,-0.361281115703313,0.361281115703313,0.8008956390512886,0.8459814959580749,-0.618607720962354
10,125.5669397,49.28508874,2018/9/14,2018-09-09,5,region09,soybean,MidSenescence,0.0220999997109174,0.0351000018417835,0.0615999996662139,0.0425000004470348,0.1176000013947486,0.2337999939918518,0.272599995136261,0.3248000144958496,0.3337000012397766,0.2293000072240829,0.1374000012874603,0.33160001039505,0.7685815479553213,-0.1723515674576831,0.1723515674576831,0.6811594337034482,0.5360601825364512,-0.5764867775376551
10,125.5669397,49.28508874,2018/8/24,2018-08-30,6,region09,soybean,Senescence,0.0275999996811151,0.0351999998092651,0.0601000003516674,0.0273000001907348,0.1039000004529953,0.4451000094413757,0.5521000027656555,0.5625,0.5809000134468079,0.2445999979972839,0.1093000024557113,0.5756999850273132,0.9074262455683068,-0.3938793244846295,0.3938793244846295,0.8069386433738494,0.9149969207188116,-0.6055136155082014
